time,symbol,side,price,shares,amount,fee,tax,note
2026-05-01 19:20:17,601318,SELL,72.34381,700,50640.667,15.192200099999999,25.3203335,strategy_rebalance
2026-05-01 19:20:17,002475,BUY,18.30915,100,1830.915,5.0,0.0,strategy_rebalance
2026-05-01 19:20:17,601012,BUY,13.556775,4400,59649.81,17.894942999999998,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,19.15042,100,1915.0420000000001,5.0,0.9575210000000001,strategy_rebalance
2026-05-01 19:20:17,000858,SELL,106.28683000000001,500,53143.41500000001,15.943024500000002,26.571707500000006,strategy_rebalance
2026-05-01 19:20:17,600309,BUY,41.510745,1400,58115.043,17.434512899999998,0.0,strategy_rebalance
2026-05-01 19:20:17,601318,BUY,77.19857999999999,700,54039.005999999994,16.211701799999997,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,20.179905,3200,64575.696,19.372708799999998,32.287848000000004,take_profit 35.38%
2026-05-01 19:20:17,600276,SELL,55.24236500000001,100,5524.236500000001,5.0,2.7621182500000003,strategy_rebalance
2026-05-01 19:20:17,601012,SELL,13.25337,4400,58314.828,17.4944484,29.157414000000003,strategy_rebalance
2026-05-01 19:20:17,600309,SELL,39.440270000000005,1400,55216.378000000004,16.5649134,27.608189000000003,strategy_rebalance
2026-05-01 19:20:17,002475,BUY,20.85042,2800,58381.176,17.514352799999998,0.0,strategy_rebalance
2026-05-01 19:20:17,000858,BUY,110.32513499999999,500,55162.5675,16.548770249999997,0.0,strategy_rebalance
2026-05-01 19:20:17,000858,SELL,105.16739000000001,500,52583.69500000001,15.7751085,26.291847500000003,strategy_rebalance
2026-05-01 19:20:17,002475,BUY,20.020005,100,2002.0005,5.0,0.0,strategy_rebalance
2026-05-01 19:20:17,601012,BUY,12.86643,4500,57898.935,17.369680499999998,0.0,strategy_rebalance
2026-05-01 19:20:17,601318,BUY,72.88642499999999,100,7288.642499999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:17,601012,SELL,13.07346,4500,58830.57000000001,17.649171,29.415285000000004,strategy_rebalance
2026-05-01 19:20:17,000333,BUY,42.78138,1400,59893.932,17.9681796,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,21.66916,100,2166.916,5.0,1.083458,strategy_rebalance
2026-05-01 19:20:17,000333,SELL,42.758610000000004,1400,59862.054000000004,17.958616199999998,29.931027000000004,strategy_rebalance
2026-05-01 19:20:17,000858,BUY,103.59177,500,51795.884999999995,15.538765499999997,0.0,strategy_rebalance
2026-05-01 19:20:17,600276,SELL,62.16890000000001,1100,68385.79000000001,20.515737,34.19289500000001,take_profit 36.94%
2026-05-01 19:20:17,601318,SELL,74.41277500000001,800,59530.22000000001,17.859066000000002,29.765110000000004,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,23.968010000000003,100,2396.8010000000004,5.0,1.1984005000000002,strategy_rebalance
2026-05-01 19:20:17,000858,SELL,105.417265,500,52708.6325,15.812589749999999,26.35431625,strategy_rebalance
2026-05-01 19:20:17,600276,BUY,62.2311,1000,62231.1,18.66933,0.0,strategy_rebalance
2026-05-01 19:20:17,600036,BUY,27.4137,2200,60310.14,18.093041999999997,0.0,strategy_rebalance
2026-05-01 19:20:17,000333,BUY,42.891434999999994,1400,60048.00899999999,18.014402699999994,0.0,strategy_rebalance
2026-05-01 19:20:17,600036,SELL,28.125930000000004,2200,61877.04600000001,18.5631138,30.938523000000007,strategy_rebalance
2026-05-01 19:20:17,601318,BUY,76.13804999999999,800,60910.439999999995,18.273131999999997,0.0,strategy_rebalance
2026-05-01 19:20:17,002475,SELL,25.537225000000003,200,5107.445000000001,5.0,2.5537225000000006,strategy_rebalance
2026-05-01 19:20:17,601318,SELL,73.98299,800,59186.392,17.7559176,29.593196,strategy_rebalance
2026-05-01 19:20:17,600309,BUY,40.30014,1500,60450.21,18.135063,0.0,strategy_rebalance
2026-05-01 19:20:18,000333,SELL,45.19739,1400,63276.346,18.9829038,31.638173,strategy_rebalance
2026-05-01 19:20:18,300750,BUY,25.73286,2400,61758.863999999994,18.527659199999995,0.0,strategy_rebalance
2026-05-01 19:20:18,002475,BUY,24.27213,100,2427.213,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600276,SELL,57.071450000000006,1000,57071.450000000004,17.121434999999998,28.535725000000003,strategy_rebalance
2026-05-01 19:20:18,601899,BUY,3.311655,19400,64246.107,19.2738321,0.0,strategy_rebalance
2026-05-01 19:20:18,002475,SELL,27.166410000000003,100,2716.641,5.0,1.3583205,strategy_rebalance
2026-05-01 19:20:18,300750,SELL,30.874555,200,6174.911,5.0,3.0874555,strategy_rebalance
2026-05-01 19:20:18,000333,BUY,45.472725,1400,63661.814999999995,19.098544499999996,0.0,strategy_rebalance
2026-05-01 19:20:18,601899,BUY,3.4417199999999997,200,688.3439999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,601899,SELL,3.528235,19600,69153.406,20.746021799999998,34.576703,strategy_rebalance
2026-05-01 19:20:18,600036,BUY,28.234109999999998,2400,67761.864,20.328559199999997,0.0,strategy_rebalance
2026-05-01 19:20:18,300750,SELL,37.76111,2200,83074.44200000001,24.9223326,41.537221,take_profit 46.82%
2026-05-01 19:20:18,300750,BUY,40.410195,1700,68697.3315,20.60919945,0.0,strategy_rebalance
2026-05-01 19:20:18,000333,BUY,46.603289999999994,100,4660.329,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,600036,BUY,28.644315,100,2864.4314999999997,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,002475,BUY,26.323154999999996,200,5264.630999999999,5.0,0.0,strategy_rebalance
2026-05-01 19:20:18,002475,SELL,28.615685,100,2861.5685,5.0,1.4307842499999999,strategy_rebalance
2026-05-01 19:20:18,000333,SELL,46.41678,1500,69625.17,20.887551,34.812585,strategy_rebalance
2026-05-01 19:20:18,300750,BUY,39.57978,100,3957.978,5.0,0.0,strategy_rebalance
